"Meldejahr","STATIONS_ID","Geschlecht","Inzidenz","LandkreisID","Kreis","Bevölkerungsentwicklung","Bundesland","Inzidenz_log","Wintertemperatur","Sommertemperatur","Frühlingsniederschlag","Sommerniederschlag","Jahrestemperatur","Jahresniederschlag","Bevölkerung","Bevölkerung_Insg","Wintertemperatur_Vorjahr","Gesamt_Inzidenz"
2031,"2641","männlich",45.4044200363833,"14730","Nordsachsen",-0.06,"Sachsen",3.81560945793794,4.22980392156863,18.018431372549,46.9158823529412,51.9141176470588,11.6623529411765,602.954117647059,96865.4327272727,195464.203636364,4.21941176470588,90.7325359588926
2032,"2641","männlich",45.1974153581543,"14730","Nordsachsen",-0.06,"Sachsen",3.81103990286149,4.24019607843137,18.0549019607843,50.3991176470588,54.4325490196078,11.6976470588235,597.185882352941,96595.3618181818,194919.229090909,4.22980392156863,90.3191766681689
2033,"2641","männlich",44.991600656086,"14730","Nordsachsen",-0.06,"Sachsen",3.80647582026167,4.25058823529412,18.0913725490196,53.8823529411765,56.9509803921569,11.7329411764706,591.417647058823,96325.2909090909,194374.254545455,4.24019607843137,89.9081919679711
2034,"2641","männlich",44.7869679703694,"14730","Nordsachsen",-0.06,"Sachsen",3.80191720358467,4.26098039215686,18.1278431372549,57.3655882352941,59.4694117647059,11.7682352941176,585.649411764706,96055.22,193829.28,4.25058823529412,89.4995659851046
2035,"2641","männlich",44.5835094011346,"14730","Nordsachsen",-0.06,"Sachsen",3.79736404628453,4.27137254901961,18.1643137254902,60.8488235294118,61.9878431372549,11.8035294117647,579.881176470588,95785.1490909091,193284.305454545,4.26098039215686,89.093282965826
2036,"2641","männlich",44.3812171079523,"14730","Nordsachsen",-0.06,"Sachsen",3.79281634182313,4.28176470588235,18.2007843137255,64.3320588235294,64.5062745098039,11.8388235294118,574.112941176471,95515.0781818182,192739.330909091,4.27137254901961,88.6893272748501
2037,"2641","männlich",44.1800833093414,"14730","Nordsachsen",-0.06,"Sachsen",3.78827408367017,4.2921568627451,18.2372549019608,67.8152941176471,67.0247058823529,11.8741176470588,568.344705882353,95245.0072727273,192194.356363636,4.28176470588235,88.2876833943682
2038,"2641","männlich",43.9801002822798,"14730","Nordsachsen",-0.06,"Sachsen",3.78373726530318,4.30254901960784,18.2737254901961,71.2985294117647,69.5431372549019,11.9094117647059,562.576470588235,94974.9363636364,191649.381818182,4.2921568627451,87.888335923075
2039,"2641","männlich",43.7812603617196,"14730","Nordsachsen",-0.06,"Sachsen",3.77920588020751,4.31294117647059,18.3101960784314,74.7817647058824,72.061568627451,11.9447058823529,556.808235294118,94704.8654545454,191104.407272727,4.30254901960784,87.4912695752026
2040,"2641","männlich",43.5835559401072,"14730","Nordsachsen",-0.06,"Sachsen",3.77467992187628,4.32333333333333,18.3466666666667,78.265,74.58,11.98,551.04,94434.7945454545,190559.432727273,4.31294117647059,87.0964691795647
2024,"4336","männlich",21.2925866732125,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.05835896862303,3.46555555555556,18.3288888888889,56.9472222222222,47.5637037037037,11.5611111111111,808.781666666667,162205.747826087,329984.91826087,3.30666666666667,42.4993179299876
2025,"4336","männlich",21.1221897565082,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.05032413511634,3.545,18.305,56.6708333333333,50.4622222222222,11.5816666666667,811.1725,161993.62173913,329553.377391304,3.46555555555556,42.1484654823814
2026,"4336","männlich",20.990041439814,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.04404810809519,3.62444444444444,18.2811111111111,56.3944444444444,53.3607407407407,11.6022222222222,813.563333333333,161781.495652174,329121.836521739,3.545,41.8811071435911
2027,"4336","männlich",20.8589892405973,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.03778499396901,3.70388888888889,18.2572222222222,56.1180555555556,56.2592592592593,11.6227777777778,815.954166666667,161569.369565217,328690.295652174,3.62444444444444,41.6159980274492
2028,"4336","männlich",20.7290223904872,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.03153476616958,3.78333333333333,18.2333333333333,55.8416666666667,59.1577777777778,11.6433333333333,818.345,161357.243478261,328258.754782609,3.70388888888889,41.3531157173126
2029,"4336","männlich",20.6001302416006,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.02529739818334,3.86277777777778,18.2094444444444,55.5652777777778,62.0562962962963,11.6638888888889,820.735833333333,161145.117391304,327827.213913043,3.78333333333333,41.0924380510483
2030,"4336","männlich",20.4723022650431,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.0190728635513,3.94222222222222,18.1855555555556,55.2888888888889,64.9548148148148,11.6844444444444,823.126666666667,160932.991304348,327395.673043478,3.86277777777778,40.8339431178181
2031,"4336","männlich",20.3455280494303,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.01286113586888,4.02166666666667,18.1616666666667,55.0125,67.8533333333333,11.705,825.5175,160720.865217391,326964.132173913,3.94222222222222,40.5776092549102
2032,"4336","männlich",20.219797299429,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.00666218878585,4.10111111111111,18.1377777777778,54.7361111111111,70.7518518518519,11.7255555555556,827.908333333333,160508.739130435,326532.591304348,4.02166666666667,40.3234150446125
2033,"4336","männlich",20.0950998343184,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.00047599600619,4.18055555555556,18.1138888888889,54.4597222222222,73.6503703703704,11.7461111111111,830.299166666667,160296.613043478,326101.050434783,4.10111111111111,40.07133931113
2034,"4336","männlich",19.9714255865707,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.99430253128798,4.26,18.09,54.1833333333333,76.5488888888889,11.7666666666667,832.69,160084.486956522,325669.509565217,4.18055555555556,39.8213611175447
2035,"4336","männlich",19.8487646004508,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.9881417684433,4.33944444444444,18.0661111111111,53.9069444444444,79.4474074074074,11.7872222222222,835.080833333333,159872.360869565,325237.968695652,4.26,39.5734597628169
2036,"4336","männlich",19.7271070306355,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.98199368133811,4.41888888888889,18.0422222222222,53.6305555555556,82.3459259259259,11.8077777777778,837.471666666667,159660.234782609,324806.427826087,4.33944444444444,39.3276147788278
2037,"4336","männlich",19.6064431408511,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.97585824389213,4.49833333333333,18.0183333333333,53.3541666666667,85.2444444444444,11.8283333333333,839.8625,159448.108695652,324374.886956522,4.41888888888889,39.0838059274635
2038,"4336","männlich",19.4867633025288,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.96973543007876,4.57777777777778,17.9944444444444,53.0777777777778,88.142962962963,11.8488888888889,842.253333333333,159235.982608696,323943.346086957,4.49833333333333,38.8420131977375
2039,"4336","männlich",19.3680579934793,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.96362521392492,4.65722222222222,17.9705555555556,52.8013888888889,91.0414814814815,11.8694444444444,844.644166666667,159023.856521739,323511.805217391,4.57777777777778,38.602216802954
2040,"4336","männlich",19.2503177965844,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.957527569511,4.73666666666667,17.9466666666667,52.525,93.94,11.89,847.035,158811.730434783,323080.264347826,4.65722222222222,38.3643971779093
2024,"460","männlich",22.4876021525324,"10044","Saarlouis",-0.06,"Saarland",3.11296414190257,3.38703703703704,18.5492592592593,50.4988888888889,43.1996296296296,11.5655555555556,791.162777777778,95409.6,194727.700869565,3.17333333333333,44.9057492937927
2025,"460","männlich",22.3111251391072,"10044","Saarlouis",-0.06,"Saarland",3.105085439226,3.49388888888889,18.5188888888889,51.0483333333333,46.2494444444444,11.5833333333333,796.794166666667,95159.4,194217.051304348,3.38703703703704,44.5536943546193
2026,"460","männlich",22.1892132810458,"10044","Saarlouis",-0.06,"Saarland",3.09960628255511,3.60074074074074,18.4885185185185,51.5977777777778,49.2992592592593,11.6011111111111,802.425555555556,94909.2,193706.40173913,3.49388888888889,44.3105439554041
2027,"460","männlich",22.068180933137,"10044","Saarlouis",-0.06,"Saarland",3.09413679426805,3.70759259259259,18.4581481481481,52.1472222222222,52.3490740740741,11.6188888888889,808.056944444444,94659,193195.752173913,3.60074074074074,44.0691457820931
2028,"460","männlich",21.9480205895927,"10044","Saarlouis",-0.06,"Saarland",3.08867695730421,3.81444444444444,18.4277777777778,52.6966666666667,55.3988888888889,11.6366666666667,813.688333333333,94408.8,192685.102608696,3.70759259259259,43.8294848969848
2029,"460","männlich",21.8287248175216,"10044","Saarlouis",-0.06,"Saarland",3.08322675463312,3.9212962962963,18.3974074074074,53.2461111111111,58.4487037037037,11.6544444444444,819.319722222222,94158.6,192174.453043478,3.81444444444444,43.591546507304
2030,"460","männlich",21.7102862561427,"10044","Saarlouis",-0.06,"Saarland",3.07778616925434,4.02814814814815,18.367037037037,53.7955555555556,61.4985185185185,11.6722222222222,824.951111111111,93908.4,191663.803478261,3.9212962962963,43.3553159636388
2031,"460","männlich",21.5926976160071,"10044","Saarlouis",-0.06,"Saarland",3.07235518419744,4.135,18.3366666666667,54.345,64.5483333333333,11.69,830.5825,93658.2,191153.153913043,4.02814814814815,43.1207787583962
2032,"460","männlich",21.4759516782298,"10044","Saarlouis",-0.06,"Saarland",3.06693378252193,4.24185185185185,18.3062962962963,54.8944444444445,67.5981481481482,11.7077777777778,836.213888888889,93408,190642.504347826,4.135,42.887920524276
2033,"460","männlich",21.3600412937304,"10044","Saarlouis",-0.06,"Saarland",3.0615219473172,4.3487037037037,18.2759259259259,55.4438888888889,70.647962962963,11.7255555555556,841.845277777778,93157.8,190131.854782609,4.24185185185185,42.6567270327623
2034,"460","männlich",21.2449593824826,"10044","Saarlouis",-0.06,"Saarland",3.05611966170251,4.45555555555556,18.2455555555556,55.9933333333333,73.6977777777778,11.7433333333333,847.476666666667,92907.6,189621.205217391,4.3487037037037,42.4271841926331
2035,"460","männlich",21.1306989327725,"10044","Saarlouis",-0.06,"Saarland",3.05072690882689,4.56240740740741,18.2151851851852,56.5427777777778,76.7475925925926,11.7611111111111,853.108055555556,92657.4,189110.555652174,4.45555555555556,42.1992780484877
2036,"460","männlich",21.017253000466,"10044","Saarlouis",-0.06,"Saarland",3.04534367186909,4.66925925925926,18.1848148148148,57.0922222222222,79.7974074074074,11.7788888888889,858.739444444444,92407.2,188599.906086957,4.56240740740741,41.9729947792902
2037,"460","männlich",20.9046147082838,"10044","Saarlouis",-0.06,"Saarland",3.03996993403757,4.77611111111111,18.1544444444444,57.6416666666667,82.8472222222222,11.7966666666667,864.370833333333,92157,188089.256521739,4.66925925925926,41.7483206969315
2038,"460","männlich",20.7927772450866,"10044","Saarlouis",-0.06,"Saarland",3.03460567857041,4.88296296296296,18.1240740740741,58.1911111111111,85.897037037037,11.8144444444444,870.002222222222,91906.8,187578.606956522,4.77611111111111,41.5252422448074
2039,"460","männlich",20.681733865167,"10044","Saarlouis",-0.06,"Saarland",3.02925088873525,4.98981481481481,18.0937037037037,58.7405555555556,88.9468518518518,11.8322222222222,875.633611111111,91656.6,187067.957391304,4.88296296296296,41.3037459964134
2040,"460","männlich",20.5714778875504,"10044","Saarlouis",-0.06,"Saarland",3.02390554782929,5.09666666666667,18.0633333333333,59.29,91.9966666666667,11.85,881.265,91406.4,186557.307826087,4.98981481481481,41.0838186539562
2024,"4336","männlich",22.9178796456891,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.13191737647154,3.46555555555556,18.3288888888889,56.9472222222222,47.5637037037037,11.5611111111111,808.781666666667,68770.8313043478,141552.10173913,3.30666666666667,45.7695369849797
2025,"4336","männlich",22.7300552233041,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.12368806739534,3.545,18.305,56.6708333333333,50.4622222222222,11.5816666666667,811.1725,68560.2469565217,141118.652608696,3.46555555555556,45.3825865100929
2026,"4336","männlich",22.5844106033058,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.1172598719454,3.62444444444444,18.2811111111111,56.3944444444444,53.3607407407407,11.6022222222222,813.563333333333,68349.6626086957,140685.203478261,3.545,45.0877844491994
2027,"4336","männlich",22.4399960581336,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.11084490499198,3.70388888888889,18.2572222222222,56.1180555555556,56.2592592592593,11.6227777777778,815.954166666667,68139.0782608696,140251.754347826,3.62444444444444,44.7955072918052
2028,"4336","männlich",22.2967993065899,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.10444313931235,3.78333333333333,18.2333333333333,55.8416666666667,59.1577777777778,11.6433333333333,818.345,67928.4939130435,139818.305217391,3.70388888888889,44.5057294682843
2029,"4336","männlich",22.1548082069519,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.09805454773977,3.86277777777778,18.2094444444444,55.5652777777778,62.0562962962963,11.6638888888889,820.735833333333,67717.9095652174,139384.856086957,3.78333333333333,44.218425703614
2030,"4336","männlich",22.0140107552117,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.09167910316344,3.94222222222222,18.1855555555556,55.2888888888889,64.9548148148148,11.6844444444444,823.126666666667,67507.3252173913,138951.406956522,3.86277777777778,43.9335710136027
2031,"4336","männlich",21.8743950833406,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.08531677852832,4.02166666666667,18.1616666666667,55.0125,67.8533333333333,11.705,825.5175,67296.7408695652,138517.957826087,3.94222222222222,43.6511407011711
2032,"4336","männlich",21.7359494575773,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.07896754683506,4.10111111111111,18.1377777777778,54.7361111111111,70.7518518518519,11.7255555555556,827.908333333333,67086.1565217391,138084.508695652,4.02166666666667,43.3711103526846
2033,"4336","männlich",21.5986622767402,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.07263138113988,4.18055555555556,18.1138888888889,54.4597222222222,73.6503703703704,11.7461111111111,830.299166666667,66875.572173913,137651.059565217,4.10111111111111,43.0934558343378
2034,"4336","männlich",21.462522070562,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.06630825455444,4.26,18.09,54.1833333333333,76.5488888888889,11.7666666666667,832.69,66664.987826087,137217.610434783,4.18055555555556,42.8181532885889
2035,"4336","männlich",21.3275174980481,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.05999814024572,4.33944444444444,18.0661111111111,53.9069444444444,79.4474074074074,11.7872222222222,835.080833333333,66454.4034782609,136784.161304348,4.26,42.5451791306439
2036,"4336","männlich",21.1936373458566,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.05370101143594,4.41888888888889,18.0422222222222,53.6305555555556,82.3459259259259,11.8077777777778,837.471666666667,66243.8191304348,136350.712173913,4.33944444444444,42.2745100449899
2037,"4336","männlich",21.0608705267016,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.04741684140242,4.49833333333333,18.0183333333333,53.3541666666667,85.2444444444444,11.8283333333333,839.8625,66033.2347826087,135917.263043478,4.41888888888889,42.0061229819765
2038,"4336","männlich",20.9292060777775,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.04114560347747,4.57777777777778,17.9944444444444,53.0777777777778,88.142962962963,11.8488888888889,842.253333333333,65822.6504347826,135483.813913043,4.49833333333333,41.7399951544452
2039,"4336","männlich",20.7986331592048,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.03488727104828,4.65722222222222,17.9705555555556,52.8013888888889,91.0414814814815,11.8694444444444,844.644166666667,65612.0660869565,135050.364782609,4.57777777777778,41.476104034404
2040,"4336","männlich",20.669141052498,"10045","Saarpfalz-Kreis",-0.07,"Saarland",3.02864181755679,4.73666666666667,17.9466666666667,52.525,93.94,11.89,847.035,65401.4817391304,134616.915652174,4.65722222222222,41.2144273497507
2024,"5029","männlich",27.4954238981032,"10046","St. Wendel",-0.11,"Saarland",3.31401958712055,3.89647058823529,17.766862745098,22.0470588235294,54.6923529411765,11.1711764705882,1368.44764705882,42539.235,86507.29,3.82666666666667,54.9577563202573
2025,"5029","männlich",27.0193038574044,"10046","St. Wendel",-0.11,"Saarland",3.29655156822548,3.96627450980392,17.7837254901961,24.2441176470588,56.6847058823529,11.2223529411765,1333.59529411765,42325.47,86072.58,3.89647058823529,54.0064229846823
2026,"5029","männlich",26.5538732539243,"10046","St. Wendel",-0.11,"Saarland",3.27917562231795,4.03607843137255,17.8005882352941,26.4411764705882,58.6770588235294,11.2735294117647,1298.74294117647,42111.705,85637.87,3.96627450980392,53.0764415954019
2027,"5029","männlich",26.0988503139936,"10046","St. Wendel",-0.11,"Saarland",3.26189126408617,4.10588235294118,17.8174509803922,28.6382352941176,60.6694117647059,11.3247058823529,1263.89058823529,41897.94,85203.16,4.03607843137255,52.1672494793211
2028,"5029","männlich",25.6539616703564,"10046","St. Wendel",-0.11,"Saarland",3.24469801077646,4.1756862745098,17.8343137254902,30.8352941176471,62.6617647058824,11.3758823529412,1229.03823529412,41684.175,84768.45,4.10588235294118,51.2783007453631
2029,"5029","männlich",25.2189420846227,"10046","St. Wendel",-0.11,"Saarland",3.22759538217966,4.24549019607843,17.8511764705882,33.0323529411765,64.6541176470588,11.4270588235294,1194.18588235294,41470.41,84333.74,4.1756862745098,50.4090657305412
2030,"5029","männlich",24.7935341797083,"10046","St. Wendel",-0.11,"Saarland",3.21058290061779,4.31529411764706,17.8680392156863,35.2294117647059,66.6464705882353,11.4782352941176,1159.33352941176,41256.645,83899.03,4.24549019607843,49.5590304659623
2031,"5029","männlich",24.3774881818774,"10046","St. Wendel",-0.11,"Saarland",3.19366009093069,4.38509803921569,17.8849019607843,37.4264705882353,68.6388235294118,11.5294117647059,1124.48117647059,41042.88,83464.32,4.31529411764706,48.7276961619874
2032,"5029","männlich",23.9705616720143,"10046","St. Wendel",-0.11,"Saarland",3.17682648046272,4.45490196078431,17.9017647058824,39.6235294117647,70.6311764705882,11.5805882352941,1089.62882352941,40829.115,83029.61,4.38509803921569,47.914578711807
2033,"5029","männlich",23.5725193457679,"10046","St. Wendel",-0.11,"Saarland",3.1600815990496,4.52470588235294,17.9186274509804,41.8205882352941,72.6235294117647,11.6317647058824,1054.77647058824,40615.35,82594.9,4.45490196078431,47.1192082127235
2034,"5029","männlich",23.1831327822301,"10046","St. Wendel",-0.11,"Saarland",3.14342497900526,4.59450980392157,17.9354901960784,44.0176470588235,74.6158823529412,11.6829411764706,1019.92411764706,40401.585,82160.19,4.52470588235294,46.3411285044569
2035,"5029","männlich",22.802180220817,"10046","St. Wendel",-0.11,"Saarland",3.12685615510878,4.6643137254902,17.9523529411765,46.2147058823529,76.6082352941177,11.7341176470588,985.071764705882,40187.82,81725.48,4.59450980392157,45.5798967238231
2036,"5029","männlich",22.4294463460425,"10046","St. Wendel",-0.11,"Saarland",3.11037466459138,4.73411764705882,17.9692156862745,48.4117647058824,78.6005882352941,11.7852941176471,950.219411764706,39974.055,81290.77,4.6643137254902,44.8350828751558
2037,"5029","männlich",22.0647220798807,"10046","St. Wendel",-0.11,"Saarland",3.09398004712352,4.80392156862745,17.9860784313725,50.6088235294118,80.5929411764706,11.8364705882353,915.36705882353,39760.29,80856.06,4.73411764705882,44.1062694158747
2038,"5029","männlich",21.7078043814293,"10046","St. Wendel",-0.11,"Saarland",3.07767184480204,4.87372549019608,18.0029411764706,52.8058823529412,82.5852941176471,11.8876470588235,880.514705882353,39546.525,80421.35,4.80392156862745,43.3930508566205
2039,"5029","männlich",21.3584960535972,"10046","St. Wendel",-0.11,"Saarland",3.06144960213734,4.94352941176471,18.0198039215686,55.0029411764706,84.5776470588235,11.9388235294118,845.662352941177,39332.76,79986.64,4.87372549019608,42.6950333754064
2040,"5029","männlich",21.0166055565495,"10046","St. Wendel",-0.11,"Saarland",3.04531286604071,5.01333333333333,18.0366666666667,57.2,86.57,11.99,810.81,39118.995,79551.93,4.94352941176471,42.0118344452543
2024,"2985","männlich",48.8828644599489,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.88942691502743,2.33814814814815,17.707037037037,48.725,45.1666666666667,10.2311111111111,628.182222222222,120420.424347826,244491.276521739,2.20333333333333,97.589586364075
2025,"2985","männlich",48.5216715498939,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.88201053422221,2.40555555555556,17.7172222222222,52.2625,49.3333333333333,10.3016666666667,633.073333333333,119998.636521739,243634.914782609,2.33814814814815,96.8694446981432
2026,"2985","männlich",48.2543502596357,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.87648598454222,2.47296296296296,17.7274074074074,55.8,53.5,10.3722222222222,637.964444444444,119576.848695652,242778.553043478,2.40555555555556,96.3366115004312
2027,"2985","männlich",47.9888790177924,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.87096929693496,2.54037037037037,17.7375925925926,59.3375,57.6666666666667,10.4427777777778,642.855555555555,119155.060869565,241922.191304348,2.47296296296296,95.8074603568793
2028,"2985","männlich",47.7252429495023,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.86546046021179,2.60777777777778,17.7477777777778,62.875,61.8333333333333,10.5133333333333,647.746666666667,118733.273043478,241065.829565217,2.54037037037037,95.2819617059262
2029,"2985","männlich",47.4634273143958,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.8599594632,2.67518518518518,17.757962962963,66.4125,66,10.5838888888889,652.637777777778,118311.485217391,240209.467826087,2.60777777777778,94.760086252912
2030,"2985","männlich",47.2034175052554,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.85446629474277,2.74259259259259,17.7681481481481,69.95,70.1666666666667,10.6544444444444,657.528888888889,117889.697391304,239353.106086957,2.67518518518518,94.2418049674224
2031,"2985","männlich",46.9451990466896,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.84898094369917,2.81,17.7783333333333,73.4875,74.3333333333333,10.725,662.42,117467.909565217,238496.744347826,2.74259259259259,93.7270890806614
2032,"2985","männlich",46.6887575938217,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.84350339894411,2.87740740740741,17.7885185185185,77.025,78.5,10.7955555555556,667.311111111111,117046.12173913,237640.382608696,2.81,93.2159100828522
2033,"2985","männlich",46.4340789309932,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.83803364936834,2.94481481481481,17.7987037037037,80.5625,82.6666666666667,10.8661111111111,672.202222222222,116624.333913043,236784.020869565,2.87740740740741,92.7082397206675
2034,"2985","männlich",46.1811489704798,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.83257168387842,3.01222222222222,17.8088888888889,84.1,86.8333333333333,10.9366666666667,677.093333333333,116202.546086957,235927.659130435,2.94481481481481,92.2040499946855
2035,"2985","männlich",45.929953751223,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.8271174913967,3.07962962962963,17.8190740740741,87.6375,91,11.0072222222222,681.984444444444,115780.75826087,235071.297391304,3.01222222222222,91.7033131568751
2036,"2985","männlich",45.6804794375739,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.82167106086128,3.14703703703704,17.8292592592593,91.175,95.1666666666667,11.0777777777778,686.875555555555,115358.970434783,234214.935652174,3.07962962962963,91.2060017081076
2037,"2985","männlich",45.4327123180515,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.81623238122602,3.21444444444444,17.8394444444444,94.7125,99.3333333333333,11.1483333333333,691.766666666667,114937.182608696,233358.573913043,3.14703703703704,90.7120883956939
2038,"2985","männlich",45.186638804114,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.8108014414605,3.28185185185185,17.8496296296296,98.25,103.5,11.2188888888889,696.657777777778,114515.394782609,232502.212173913,3.21444444444444,90.2215462109511
2039,"2985","männlich",44.9422454289431,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.80537823054998,3.34925925925926,17.8598148148148,101.7875,107.666666666667,11.2894444444444,701.548888888889,114093.606956522,231645.850434783,3.28185185185185,89.7343483867918
2040,"2985","männlich",44.699518846242,"14628","Sächsische Schweiz-Osterzgebirge",-0.08,"Sachsen",3.79996273749542,3.41666666666667,17.87,105.325,111.833333333333,11.36,706.44,113671.819130435,230789.488695652,3.34925925925926,89.2504683953421
2024,"3946","männlich",46.8219459515617,"14523","Vogtlandkreis",-0.2,"Sachsen",3.84635202359894,2.79627450980392,16.3678431372549,46.2826470588235,55.3913725490196,10.1011764705882,640.172647058823,107501.745454545,220641.763636364,2.75333333333333,93.3864968349843
2025,"3946","männlich",46.7428472453636,"14523","Vogtlandkreis",-0.2,"Sachsen",3.84466124392981,2.83921568627451,16.4090196078431,49.0652941176471,57.6494117647059,10.1623529411765,641.945294117647,106515.490909091,218617.527272727,2.79627450980392,93.2311952009152
2026,"3946","männlich",46.663916846804,"14523","Vogtlandkreis",-0.2,"Sachsen",3.84297120749372,2.8821568627451,16.4501960784314,51.8479411764706,59.9074509803922,10.2235294117647,643.717941176471,105529.236363636,216593.290909091,2.83921568627451,93.0762189959748
2027,"3946","männlich",46.5851543392289,"14523","Vogtlandkreis",-0.2,"Sachsen",3.84128191396396,2.92509803921569,16.4913725490196,54.6305882352941,62.1654901960784,10.2847058823529,645.490588235294,104542.981818182,214569.054545455,2.8821568627451,92.9215674265516
2028,"3946","männlich",46.5065593071455,"14523","Vogtlandkreis",-0.2,"Sachsen",3.83959336301395,2.96803921568627,16.5325490196078,57.4132352941176,64.4235294117647,10.3458823529412,647.263235294118,103556.727272727,212544.818181818,2.92509803921569,92.7672397012139
2029,"3946","männlich",46.4281313362185,"14523","Vogtlandkreis",-0.2,"Sachsen",3.83790555431728,3.01098039215686,16.5737254901961,60.1958823529412,66.681568627451,10.4070588235294,649.035882352941,102570.472727273,210520.581818182,2.96803921568627,92.6132350307025
2030,"3946","männlich",46.3498700132667,"14523","Vogtlandkreis",-0.2,"Sachsen",3.83621848754767,3.05392156862745,16.6149019607843,62.9785294117647,68.9396078431373,10.4682352941176,650.808529411765,101584.218181818,208496.345454545,3.01098039215686,92.4595526279244
2031,"3946","männlich",46.2717749262594,"14523","Vogtlandkreis",-0.2,"Sachsen",3.83453216237897,3.09686274509804,16.6560784313725,65.7611764705882,71.1976470588235,10.5294117647059,652.581176470588,100597.963636364,206472.109090909,3.05392156862745,92.3061917079463
2032,"3946","männlich",46.1938456643128,"14523","Vogtlandkreis",-0.2,"Sachsen",3.8328465784852,3.13980392156863,16.6972549019608,68.5438235294118,73.4556862745098,10.5905882352941,654.353823529412,99611.7090909091,204447.872727273,3.09686274509804,92.1531514879876
2033,"3946","männlich",46.1160818176868,"14523","Vogtlandkreis",-0.2,"Sachsen",3.8311617355405,3.18274509803922,16.738431372549,71.3264705882353,75.7137254901961,10.6517647058824,656.126470588235,98625.4545454545,202423.636363636,3.13980392156863,92.0004311874152
2034,"3946","männlich",46.0384829777809,"14523","Vogtlandkreis",-0.2,"Sachsen",3.82947763321918,3.2256862745098,16.7796078431373,74.1091176470588,77.9717647058824,10.7129411764706,657.899117647059,97639.2,200399.4,3.18274509803922,91.8480300277352
2035,"3946","männlich",45.9610487371312,"14523","Vogtlandkreis",-0.2,"Sachsen",3.82779427119566,3.26862745098039,16.8207843137255,76.8917647058824,80.2298039215686,10.7741176470588,659.671764705882,96652.9454545455,198375.163636364,3.2256862745098,91.6959472325876
2036,"3946","männlich",45.8837786894066,"14523","Vogtlandkreis",-0.2,"Sachsen",3.82611164914452,3.31156862745098,16.8619607843137,79.6744117647059,82.4878431372549,10.8352941176471,661.444411764706,95666.6909090909,196350.927272727,3.26862745098039,91.5441820277396
