"Meldejahr","STATIONS_ID","Geschlecht","Inzidenz","LandkreisID","Kreis","Bevölkerungsentwicklung","Bundesland","Inzidenz_log","Wintertemperatur","Sommertemperatur","Frühlingsniederschlag","Sommerniederschlag","Jahrestemperatur","Jahresniederschlag","Bevölkerung","Bevölkerung_Insg","Wintertemperatur_Vorjahr","Gesamt_Inzidenz"
2039,"2928","weiblich",40.7354643148407,"14729","Leipzig",0.14,"Sachsen",3.7070990721226,4.47803921568627,17.7098039215686,66.6764705882353,87.4258823529412,11.7129411764706,618.081176470588,146386.461818182,286945.407272727,4.46607843137255,81.6955600501464
2040,"2928","weiblich",40.3489622026031,"14729","Leipzig",0.14,"Sachsen",3.69756567449927,4.49,17.7133333333333,68.85,90.54,11.73,609.33,147231.928181818,288602.682727273,4.47803921568627,80.9211369852471
2024,"3234","weiblich",44.581665061063,"14627","Meißen",-0.11,"Sachsen",3.79732267721678,3.52518518518519,17.5737037037037,30.3561111111111,30.7255555555556,10.6633333333333,491.578333333333,121775.937391304,239034.50173913,3.41,89.3583959522094
2025,"3234","weiblich",44.363773760507,"14627","Meißen",-0.11,"Sachsen",3.79242323011059,3.58277777777778,17.6072222222222,32.7591666666667,34.0383333333333,10.75,498.0175,121187.906086957,237880.252608696,3.52518518518519,88.9204702896392
2026,"3234","weiblich",44.2165115545274,"14627","Meißen",-0.11,"Sachsen",3.78909828390784,3.64037037037037,17.6407407407407,35.1622222222222,37.3511111111111,10.8366666666667,504.456666666667,120599.874782609,236726.003478261,3.58277777777778,88.6242018168371
2027,"3234","weiblich",44.0698666419325,"14627","Meißen",-0.11,"Sachsen",3.78577625279832,3.69796296296296,17.6742592592593,37.5652777777778,40.6638888888889,10.9233333333333,510.895833333333,120011.843478261,235571.754347826,3.64037037037037,88.3291797495113
2028,"3234","weiblich",43.9238360096475,"14627","Meißen",-0.11,"Sachsen",3.78245713422625,3.75555555555556,17.7077777777778,39.9683333333333,43.9766666666667,11.01,517.335,119423.812173913,234417.505217391,3.69796296296296,88.0353979819649
2029,"3234","weiblich",43.7784166611627,"14627","Meißen",-0.11,"Sachsen",3.77914092563813,3.81314814814815,17.7412962962963,42.3713888888889,47.2894444444444,11.0966666666667,523.774166666667,118835.780869565,233263.256086957,3.75555555555556,87.742850442189
2030,"3234","weiblich",43.6336056164331,"14627","Meißen",-0.11,"Sachsen",3.77582762448266,3.87074074074074,17.7748148148148,44.7744444444444,50.6022222222222,11.1833333333333,530.213333333333,118247.749565217,232109.006956522,3.81314814814815,87.4515310916569
2031,"3234","weiblich",43.489399911779,"14627","Meißen",-0.11,"Sachsen",3.77251722821081,3.92833333333333,17.8083333333333,47.1775,53.915,11.27,536.6525,117659.71826087,230954.757826087,3.87074074074074,87.1614339251213
2032,"3234","weiblich",43.3457965997861,"14627","Meißen",-0.11,"Sachsen",3.76920973427576,3.98592592592593,17.8418518518519,49.5805555555556,57.2277777777778,11.3566666666667,543.091666666667,117071.686956522,229800.508695652,3.92833333333333,86.8725529704111
2033,"3234","weiblich",43.2027927492075,"14627","Meißen",-0.11,"Sachsen",3.76590514013293,4.04351851851852,17.8753703703704,51.9836111111111,60.5405555555556,11.4433333333333,549.530833333333,116483.655652174,228646.259565217,3.98592592592593,86.5848822882308
2034,"3234","weiblich",43.0603854448656,"14627","Meißen",-0.11,"Sachsen",3.76260344323999,4.10111111111111,17.9088888888889,54.3866666666667,63.8533333333333,11.53,555.97,115895.624347826,227492.010434783,4.04351851851852,86.2984159719607
2035,"3234","weiblich",42.918571787555,"14627","Meißen",-0.11,"Sachsen",3.75930464105681,4.1587037037037,17.9424074074074,56.7897222222222,67.1661111111111,11.6166666666667,562.409166666667,115307.593043478,226337.761304348,4.10111111111111,86.0131481474586
2036,"3234","weiblich",42.777348893946,"14627","Meißen",-0.11,"Sachsen",3.7560087310455,4.2162962962963,17.9759259259259,59.1927777777778,70.4788888888889,11.7033333333333,568.848333333333,114719.56173913,225183.512173913,4.1587037037037,85.7290729728625
2037,"3234","weiblich",42.6367138964883,"14627","Meißen",-0.11,"Sachsen",3.75271571067039,4.27388888888889,18.0094444444444,61.5958333333333,73.7916666666667,11.79,575.2875,114131.530434783,224029.263043478,4.2162962962963,85.4461846383946
2038,"3234","weiblich",42.496663943316,"14627","Meißen",-0.11,"Sachsen",3.74942557739805,4.33148148148148,18.042962962963,63.9988888888889,77.1044444444445,11.8766666666667,581.726666666667,113543.499130435,222875.013913043,4.27388888888889,85.1644773661674
2039,"3234","weiblich",42.3571961981529,"14627","Meißen",-0.11,"Sachsen",3.74613832869726,4.38907407407407,18.0764814814815,66.4019444444445,80.4172222222222,11.9633333333333,588.165833333333,112955.467826087,221720.764782609,4.33148148148148,84.8839454099905
2040,"3234","weiblich",42.2183078402184,"14627","Meißen",-0.11,"Sachsen",3.742853962039,4.44666666666667,18.11,68.805,83.73,12.05,594.605,112367.436521739,220566.515652174,4.38907407407407,84.6045830551778
2024,"3904","weiblich",22.0572657985563,"10042","Merzig-Wadern",-0.02,"Saarland",3.09364206228858,4.99607843137255,17.9445098039216,25.5273529411765,43.6252941176471,11.7288235294118,839.467352941177,52824.9336363636,104330.068181818,5.02666666666667,44.1374556588658
2025,"3904","weiblich",21.8625576963055,"10042","Merzig-Wadern",-0.02,"Saarland",3.08477547939466,4.96549019607843,17.9690196078431,27.3547058823529,44.3505882352941,11.7476470588235,812.834705882353,52776.8672727273,104235.136363636,4.99607843137255,43.7477513093516
2026,"3904","weiblich",21.6701190372313,"10042","Merzig-Wadern",-0.02,"Saarland",3.07593430871413,4.93490196078431,17.9935294117647,29.1820588235294,45.0758823529412,11.7664705882353,786.202058823529,52728.8009090909,104140.204545455,4.96549019607843,43.3625900176635
2027,"3904","weiblich",21.4799185431236,"10042","Merzig-Wadern",-0.02,"Saarland",3.0671184774139,4.9043137254902,18.0180392156863,31.0094117647059,45.8011764705882,11.7852941176471,759.569411764706,52680.7345454545,104045.272727273,4.93490196078431,42.9819091595294
2028,"3904","weiblich",21.2919254261592,"10042","Merzig-Wadern",-0.02,"Saarland",3.05832791286962,4.87372549019608,18.0425490196078,32.8367647058824,46.5264705882353,11.8041176470588,732.936764705882,52632.6681818182,103950.340909091,4.9043137254902,42.6056470926683
2029,"3904","weiblich",21.1061093803599,"10042","Merzig-Wadern",-0.02,"Saarland",3.04956254266511,4.84313725490196,18.0670588235294,34.6641176470588,47.2517647058824,11.8229411764706,706.304117647059,52584.6018181818,103855.409090909,4.87372549019608,42.2337431396824
2030,"3904","weiblich",20.9224405732133,"10042","Merzig-Wadern",-0.02,"Saarland",3.04082229459171,4.81254901960784,18.091568627451,36.4914705882353,47.9770588235294,11.8417647058824,679.671470588235,52536.5354545455,103760.477272727,4.84313725490196,41.8661375712761
2031,"3904","weiblich",20.7408896374531,"10042","Merzig-Wadern",-0.02,"Saarland",3.03210709664773,4.78196078431373,18.1160784313726,38.3188235294118,48.7023529411765,11.8605882352941,653.038823529412,52488.4690909091,103665.545454545,4.81254901960784,41.5027715897935
2032,"3904","weiblich",20.5614276629956,"10042","Merzig-Wadern",-0.02,"Saarland",3.02341687703785,4.75137254901961,18.1405882352941,40.1461764705882,49.4276470588235,11.8794117647059,626.406176470588,52440.4027272727,103570.613636364,4.78196078431373,41.1435873130687
2033,"3904","weiblich",20.3840261890286,"10042","Merzig-Wadern",-0.02,"Saarland",3.01475156417251,4.72078431372549,18.1650980392157,41.9735294117647,50.1529411764706,11.8982352941176,599.773529411765,52392.3363636364,103475.681818182,4.75137254901961,40.7885277585828
2034,"3904","weiblich",20.2086571962505,"10042","Merzig-Wadern",-0.02,"Saarland",3.00611108666733,4.69019607843137,18.1896078431373,43.8008823529412,50.8782352941177,11.9170588235294,573.140882352941,52344.27,103380.75,4.72078431372549,40.4375368279194
2035,"3904","weiblich",20.0352930992561,"10042","Merzig-Wadern",-0.02,"Saarland",2.99749537334252,4.65960784313725,18.2141176470588,45.6282352941177,51.6035294117647,11.9358823529412,546.508235294118,52296.2036363636,103285.818181818,4.69019607843137,40.0905592915163
2036,"3904","weiblich",19.8639067390656,"10042","Merzig-Wadern",-0.02,"Saarland",2.98890435322231,4.62901960784314,18.2386274509804,47.4555882352941,52.3288235294118,11.9547058823529,519.875588235294,52248.1372727273,103190.886363636,4.65960784313725,39.7475407737026
2037,"3904","weiblich",19.6944713757947,"10042","Merzig-Wadern",-0.02,"Saarland",2.98033795553433,4.59843137254902,18.263137254902,49.2829411764706,53.0541176470588,11.9735294117647,493.242941176471,52200.0709090909,103095.954545455,4.62901960784314,39.4084277380187
2038,"3904","weiblich",19.5269606814626,"10042","Merzig-Wadern",-0.02,"Saarland",2.97179610970907,4.5678431372549,18.2876470588235,51.1102941176471,53.7794117647059,11.9923529411765,466.610294117647,52152.0045454545,103001.022727273,4.59843137254902,39.0731674728131
2039,"3904","weiblich",19.361348732935,"10042","Merzig-Wadern",-0.02,"Saarland",2.96327874537926,4.53725490196078,18.3121568627451,52.9376470588235,54.5047058823529,12.0111764705882,439.977647058824,52103.9381818182,102906.090909091,4.5678431372549,38.7417080771088
2040,"3904","weiblich",19.1976100049994,"10042","Merzig-Wadern",-0.02,"Saarland",2.95478579237931,4.50666666666667,18.3366666666667,54.765,55.23,12.03,413.345,52055.8718181818,102811.159090909,4.53725490196078,38.4139984467348
2024,"131","weiblich",45.8676570026849,"14522","Mittelsachsen",-0.17,"Sachsen",3.82576022822634,3.07185185185185,17.6159259259259,25.3777777777778,36.9662962962963,10.6311111111111,609.243333333333,149177.676521739,296194.771304348,2.76666666666667,91.8318823185877
2025,"131","weiblich",45.5108252665327,"14522","Mittelsachsen",-0.17,"Sachsen",3.81795021560469,3.22444444444444,17.6422222222222,26.7166666666667,39.0827777777778,10.7316666666667,617.015,148058.514782609,293972.656956522,3.07185185185185,91.116553461506
2026,"131","weiblich",45.3466958007947,"14522","Mittelsachsen",-0.17,"Sachsen",3.8143373139463,3.37703703703704,17.6685185185185,28.0555555555556,41.1992592592593,10.8322222222222,624.786666666667,146939.353043478,291750.542608696,3.22444444444444,90.7871476682222
2027,"131","weiblich",45.1833127241751,"14522","Mittelsachsen",-0.17,"Sachsen",3.81072783115345,3.52962962962963,17.6948148148148,29.3944444444444,43.3157407407407,10.9327777777778,632.558333333333,145820.191304348,289528.42826087,3.37703703703704,90.4592434574899
2028,"131","weiblich",45.0206720866396,"14522","Mittelsachsen",-0.17,"Sachsen",3.80712176399087,3.68222222222222,17.7211111111111,30.7333333333333,45.4322222222222,11.0333333333333,640.33,144701.029565217,287306.313913043,3.52962962962963,90.1328328637545
2029,"131","weiblich",44.8587699616895,"14522","Mittelsachsen",-0.17,"Sachsen",3.80351910922638,3.83481481481481,17.7474074074074,32.0722222222222,47.5487037037037,11.1338888888889,648.101666666667,143581.867826087,285084.199565217,3.68222222222222,89.8079079690358
2030,"131","weiblich",44.6976024462074,"14522","Mittelsachsen",-0.17,"Sachsen",3.79991986363086,3.98740740740741,17.7737037037037,33.4111111111111,49.6651851851852,11.2344444444444,655.873333333333,142462.706086957,282862.085217391,3.83481481481481,89.4844609026143
2031,"131","weiblich",44.5371656603032,"14522","Mittelsachsen",-0.17,"Sachsen",3.79632402397823,4.14,17.8,34.75,51.7816666666667,11.335,663.645,141343.544347826,280639.970869565,3.98740740740741,89.1624838407197
2032,"131","weiblich",44.3774557471623,"14522","Mittelsachsen",-0.17,"Sachsen",3.79273158704546,4.29259259259259,17.8262962962963,36.0888888888889,53.8981481481482,11.4355555555556,671.416666666667,140224.382608696,278417.856521739,4.14,88.8419690062227
2033,"131","weiblich",44.2184688728931,"14522","Mittelsachsen",-0.17,"Sachsen",3.78914254961258,4.44518518518519,17.8525925925926,37.4277777777778,56.0146296296296,11.5361111111111,679.188333333333,139105.220869565,276195.742173913,4.29259259259259,88.5229086683275
2034,"131","weiblich",44.0602012263778,"14522","Mittelsachsen",-0.17,"Sachsen",3.78555690846267,4.59777777777778,17.8788888888889,38.7666666666667,58.1311111111111,11.6366666666667,686.96,137986.059130435,273973.627826087,4.44518518518519,88.2052951422678
2035,"131","weiblich",43.9026490191225,"14522","Mittelsachsen",-0.17,"Sachsen",3.78197466038185,4.75037037037037,17.9051851851852,40.1055555555556,60.2475925925926,11.7372222222222,694.731666666667,136866.897391304,271751.513478261,4.59777777777778,87.889120789004
2036,"131","weiblich",43.7458084851092,"14522","Mittelsachsen",-0.17,"Sachsen",3.77839580215928,4.90296296296296,17.9314814814815,41.4444444444444,62.3640740740741,11.8377777777778,702.503333333333,135747.735652174,269529.399130435,4.75037037037037,87.5743780149235
2037,"131","weiblich",43.5896758806487,"14522","Mittelsachsen",-0.17,"Sachsen",3.77482033058716,5.05555555555556,17.9577777777778,42.7833333333333,64.4805555555556,11.9383333333333,710.275,134628.573913043,267307.284782609,4.90296296296296,87.261059271542
2038,"131","weiblich",43.4342474842346,"14522","Mittelsachsen",-0.17,"Sachsen",3.77124824246072,5.20814814814815,17.9840740740741,44.1222222222222,66.597037037037,12.0388888888889,718.046666666667,133509.412173913,265085.170434783,5.05555555555556,86.9491570552082
2039,"131","weiblich",43.2795195963976,"14522","Mittelsachsen",-0.17,"Sachsen",3.76767953457823,5.36074074074074,18.0103703703704,45.4611111111111,68.7135185185185,12.1394444444444,725.818333333333,132390.250434783,262863.056086957,5.20814814814815,86.6386639068093
2040,"131","weiblich",43.1254885395628,"14522","Mittelsachsen",-0.17,"Sachsen",3.76411420374099,5.51333333333333,18.0366666666667,46.8,70.83,12.24,733.59,131271.088695652,260640.94173913,5.36074074074074,86.3295724114803
2024,"3545","weiblich",23.6731271659034,"10043","Neunkirchen",-0.08,"Saarland",3.16434052996225,4.75294117647059,17.8558823529412,23.8611764705882,51.9707843137255,11.4652941176471,1073.00029411765,66974.5672727273,131801.970909091,4.65333333333333,47.3872144837311
2025,"3545","weiblich",23.407333877582,"10043","Neunkirchen",-0.08,"Saarland",3.15304938683176,4.85254901960784,17.878431372549,24.8223529411765,52.2082352941176,11.5305882352941,1048.80058823529,66730.1345454546,131320.941818182,4.75294117647059,46.8548759321185
2026,"3545","weiblich",23.1454573216227,"10043","Neunkirchen",-0.08,"Saarland",3.14179853326935,4.9521568627451,17.9009803921569,25.7835294117647,52.4456862745098,11.5958823529412,1024.60088235294,66485.7018181818,130839.912727273,4.85254901960784,46.3303857124788
2027,"3545","weiblich",22.8874294038744,"10043","Neunkirchen",-0.08,"Saarland",3.13058782551196,5.05176470588235,17.9235294117647,26.7447058823529,52.683137254902,11.6611764705882,1000.40117647059,66241.2690909091,130358.883636364,4.9521568627451,45.8136073152507
2028,"3545","weiblich",22.6331833747099,"10043","Neunkirchen",-0.08,"Saarland",3.11941712030949,5.15137254901961,17.9460784313725,27.7058823529412,52.9205882352941,11.7264705882353,976.201470588235,65996.8363636364,129877.854545455,5.05176470588235,45.3044069274645
2029,"3545","weiblich",22.3826537995687,"10043","Neunkirchen",-0.08,"Saarland",3.10828627492304,5.25098039215686,17.9686274509804,28.6670588235294,53.1580392156863,11.7917647058824,952.001764705882,65752.4036363636,129396.825454545,5.15137254901961,44.8026533736344
2030,"3545","weiblich",22.1357765302029,"10043","Neunkirchen",-0.08,"Saarland",3.09719514712299,5.35058823529412,17.9911764705882,29.6282352941176,53.3954901960784,11.8570588235294,927.802058823529,65507.9709090909,128915.796363636,5.25098039215686,44.3082180580663
2031,"3545","weiblich",21.8924886766113,"10043","Neunkirchen",-0.08,"Saarland",3.08614359518726,5.45019607843137,18.0137254901961,30.5894117647059,53.6329411764706,11.9223529411765,903.602352941176,65263.5381818182,128434.767272727,5.35058823529412,43.8209749085449
2032,"3545","weiblich",21.6527285796422,"10043","Neunkirchen",-0.08,"Saarland",3.07513147789946,5.54980392156863,18.0362745098039,31.5505882352941,53.8703921568627,11.9876470588235,879.402647058824,65019.1054545455,127953.738181818,5.45019607843137,43.3408003213633
2033,"3545","weiblich",21.4164357842484,"10043","Neunkirchen",-0.08,"Saarland",3.06415865454709,5.64941176470588,18.0588235294118,32.5117647058824,54.1078431372549,12.0529411764706,855.202941176471,64774.6727272727,127472.709090909,5.54980392156863,42.8675731076614
2034,"3545","weiblich",21.1835510133767,"10043","Neunkirchen",-0.08,"Saarland",3.05322498491975,5.74901960784314,18.0813725490196,33.4729411764706,54.3452941176471,12.1182352941176,831.003235294118,64530.24,126991.68,5.64941176470588,42.4011744410397
2035,"3545","weiblich",20.954016142477,"10043","Neunkirchen",-0.08,"Saarland",3.04233032930735,5.84862745098039,18.1039215686275,34.4341176470588,54.5827450980392,12.1835294117647,806.803529411765,64285.8072727273,126510.650909091,5.74901960784314,41.9414878064142
2036,"3545","weiblich",20.7277741746138,"10043","Neunkirchen",-0.08,"Saarland",3.03147454849831,5.94823529411765,18.1264705882353,35.3952941176471,54.8201960784314,12.2488235294118,782.603823529412,64041.3745454545,126029.621818182,5.84862745098039,41.4883989500826
2037,"3545","weiblich",20.5047692161659,"10043","Neunkirchen",-0.08,"Saarland",3.0206575037778,6.0478431372549,18.1490196078431,36.3564705882353,55.0576470588235,12.3141176470588,758.404117647059,63796.9418181818,125548.592727273,5.94823529411765,41.0417958309695
2038,"3545","weiblich",20.2849464530979,"10043","Neunkirchen",-0.08,"Saarland",3.00987905692596,6.14745098039216,18.171568627451,37.3176470588235,55.2950980392157,12.3794117647059,734.204411764706,63552.5090909091,125067.563636364,6.0478431372549,40.6015685730209
2039,"3545","weiblich",20.0682521277905,"10043","Neunkirchen",-0.08,"Saarland",2.99913907021612,6.24705882352941,18.1941176470588,38.2788235294118,55.5325490196078,12.4447058823529,710.004705882353,63308.0763636364,124586.534545455,6.14745098039216,40.1676094187187
2040,"3545","weiblich",19.854633516414,"10043","Neunkirchen",-0.08,"Saarland",2.98843740641306,6.34666666666667,18.2166666666667,39.24,55.77,12.51,685.805,63063.6436363636,124105.505454545,6.24705882352941,39.7398126836863
2024,"2641","weiblich",46.7733455619319,"14730","Nordsachsen",-0.06,"Sachsen",3.84531350139954,4.18647058823529,17.763137254902,21.6961764705882,33.4874509803922,11.43,640.244705882353,100523.096363636,199279.025454545,4.14666666666667,93.6276276316466
2025,"2641","weiblich",46.4880354568277,"14730","Nordsachsen",-0.06,"Sachsen",3.83919497748177,4.22627450980392,17.7996078431373,24.3423529411765,35.2082352941176,11.48,631.389411764706,100248.192727273,198734.050909091,4.18647058823529,93.0561657357024
2026,"2641","weiblich",46.2049155280127,"14730","Nordsachsen",-0.06,"Sachsen",3.8330861891382,4.26607843137255,17.8360784313725,26.9885294117647,36.9290196078431,11.53,622.534117647059,99973.2890909091,198189.076363636,4.22627450980392,92.4890931216992
2027,"2641","weiblich",45.9239662296325,"14730","Nordsachsen",-0.06,"Sachsen",3.82698712087794,4.30588235294118,17.8725490196078,29.6347058823529,38.6498039215686,11.58,613.678823529412,99698.3854545455,197644.101818182,4.26607843137255,91.9263705969361
2028,"2641","weiblich",45.645168212072,"14730","Nordsachsen",-0.06,"Sachsen",3.82089775723475,4.3456862745098,17.9090196078431,32.2808823529412,40.3705882352941,11.63,604.823529411765,99423.4818181818,197099.127272727,4.30588235294118,91.3679593624141
2029,"2641","weiblich",45.3685023197836,"14730","Nordsachsen",-0.06,"Sachsen",3.81481808276698,4.38549019607843,17.9454901960784,34.9270588235294,42.0913725490196,11.68,595.968235294118,99148.5781818182,196554.152727273,4.3456862745098,90.8138210084763
2030,"2641","weiblich",45.0939495891416,"14730","Nordsachsen",-0.06,"Sachsen",3.80874808205758,4.42529411764706,17.9819607843137,37.5732352941177,43.8121568627451,11.73,587.112941176471,98873.6745454545,196009.178181818,4.38549019607843,90.263917510501
2031,"2641","weiblich",44.8214912463215,"14730","Nordsachsen",-0.06,"Sachsen",3.80268773971401,4.46509803921569,18.018431372549,40.2194117647059,45.5329411764706,11.78,578.257647058824,98598.7709090909,195464.203636364,4.42529411764706,89.7182112246453
2032,"2641","weiblich",44.5511087052058,"14730","Nordsachsen",-0.06,"Sachsen",3.79663704036822,4.50490196078431,18.0549019607843,42.8655882352941,47.2537254901961,11.83,569.402352941176,98323.8672727273,194919.229090909,4.46509803921569,89.1766648836417
2033,"2641","weiblich",44.2827835653143,"14730","Nordsachsen",-0.06,"Sachsen",3.79059596867663,4.54470588235294,18.0913725490196,45.5117647058824,48.9745098039216,11.88,560.547058823529,98048.9636363636,194374.254545455,4.50490196078431,88.6392415926433
2034,"2641","weiblich",44.0164976097599,"14730","Nordsachsen",-0.06,"Sachsen",3.78456450932006,4.58450980392157,18.1278431372549,48.1579411764706,50.6952941176471,11.93,551.691764705882,97774.06,193829.28,4.54470588235294,88.1059048251205
2035,"2641","weiblich",43.7522328032278,"14730","Nordsachsen",-0.06,"Sachsen",3.77854264700371,4.6243137254902,18.1643137254902,50.8041176470588,52.4160784313725,11.98,542.836470588235,97499.1563636364,193284.305454545,4.58450980392157,87.5766184188057
2036,"2641","weiblich",43.4899712899801,"14730","Nordsachsen",-0.06,"Sachsen",3.77253036645711,4.66411764705882,18.2007843137255,53.4502941176471,54.136862745098,12.03,533.981176470588,97224.2527272727,192739.330909091,4.6243137254902,87.0513465716866
2037,"2641","weiblich",43.2296953918832,"14730","Nordsachsen",-0.06,"Sachsen",3.76652765243411,4.70392156862745,18.2372549019608,56.0964705882353,55.8576470588235,12.08,525.125882352941,96949.3490909091,192194.356363636,4.66411764705882,86.530053838049
2038,"2641","weiblich",42.9713876064594,"14730","Nordsachsen",-0.06,"Sachsen",3.76053448971279,4.74372549019608,18.2737254901961,58.7426470588235,57.578431372549,12.13,516.270588235294,96674.4454545455,191649.381818182,4.70392156862745,86.0127051245641
2039,"2641","weiblich",42.7150306049619,"14730","Nordsachsen",-0.06,"Sachsen",3.75455086309547,4.78352941176471,18.3101960784314,61.3888235294118,59.2992156862745,12.18,507.415294117647,96399.5418181818,191104.407272727,4.74372549019608,85.4992656864255
2040,"2641","weiblich",42.4606072304717,"14730","Nordsachsen",-0.06,"Sachsen",3.74857675740864,4.82333333333333,18.3466666666667,64.035,61.02,12.23,498.56,96124.6381818182,190559.432727273,4.78352941176471,84.9897011235297
2024,"4336","weiblich",21.1780326291442,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.0529644477165,3.55185185185185,18.3388888888889,56.3111111111111,44.9959259259259,11.6,796.176666666667,167779.170434783,329984.91826087,3.30666666666667,42.4455192873332
2025,"4336","weiblich",20.9582494554667,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.04253233761894,3.67444444444444,18.32,55.7166666666667,46.6105555555556,11.64,792.265,167559.755652174,329553.377391304,3.55185185185185,42.0175566552293
2026,"4336","weiblich",20.7970012005068,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.03480880326078,3.79703703703704,18.3011111111111,55.1222222222222,48.2251851851852,11.68,788.353333333333,167340.340869565,329121.836521739,3.67444444444444,41.6997202919951
2027,"4336","weiblich",20.6373981751551,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.02710487526218,3.91962962962963,18.2822222222222,54.5277777777778,49.8398148148148,11.72,784.441666666667,167120.926086957,328690.295652174,3.79703703703704,41.3850727202392
2028,"4336","weiblich",20.4794204995789,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.01942050385197,4.04222222222222,18.2633333333333,53.9333333333333,51.4544444444444,11.76,780.53,166901.511304348,328258.754782609,3.91962962962963,41.073576041833
2029,"4336","weiblich",20.3230485674992,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.01175563938533,4.16481481481481,18.2444444444444,53.3388888888889,53.0690740740741,11.8,776.618333333333,166682.096521739,327827.213913043,4.04222222222222,40.7651928717164
2030,"4336","weiblich",20.168263042005,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.00411023234345,4.28740740740741,18.2255555555556,52.7444444444444,54.6837037037037,11.84,772.706666666667,166462.68173913,327395.673043478,4.16481481481481,40.459886330171
2031,"4336","weiblich",20.0150448514378,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.99648423333325,4.41,18.2066666666667,52.15,56.2983333333333,11.88,768.795,166243.266956522,326964.132173913,4.28740740740741,40.1576200352232
2032,"4336","weiblich",19.8633751853458,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.98887759308701,4.53259259259259,18.1877777777778,51.5555555555556,57.912962962963,11.92,764.883333333333,166023.852173913,326532.591304348,4.41,39.8583580951704
2033,"4336","weiblich",19.7132354905044,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.98129026246208,4.65518518518519,18.1688888888889,50.9611111111111,59.5275925925926,11.96,760.971666666667,165804.437391304,326101.050434783,4.53259259259259,39.5620651012315
2034,"4336","weiblich",19.5646074670035,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.97372219244059,4.77777777777778,18.15,50.3666666666667,61.1422222222222,12,757.06,165585.022608696,325669.509565217,4.65518518518519,39.2687061203166
2035,"4336","weiblich",19.4174730644004,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.96617333412906,4.90037037037037,18.1311111111111,49.7722222222222,62.7568518518518,12.04,753.148333333333,165365.607826087,325237.968695652,4.77777777777778,38.9782466879163
2036,"4336","weiblich",19.2718144779362,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.95864363875815,5.02296296296296,18.1122222222222,49.1777777777778,64.3714814814815,12.08,749.236666666667,165146.193043478,324806.427826087,4.90037037037037,38.690652801107
2037,"4336","weiblich",19.1276141448151,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.95113305768233,5.14555555555556,18.0933333333333,48.5833333333333,65.9861111111111,12.12,745.325,164926.77826087,324374.886956522,5.02296296296296,38.4058909116707
2038,"4336","weiblich",18.9848547405451,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.94364154237954,5.26814814814815,18.0744444444444,47.9888888888889,67.6007407407407,12.16,741.413333333333,164707.363478261,323943.346086957,5.14555555555556,38.1239279193267
2039,"4336","weiblich",18.8435191753399,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.93616904445091,5.39074074074074,18.0555555555556,47.3944444444444,69.2153703703704,12.2,737.501666666667,164487.948695652,323511.805217391,5.26814814814815,37.844731165074
2040,"4336","weiblich",18.7035905905803,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.9287155156204,5.51333333333333,18.0366666666667,46.8,70.83,12.24,733.59,164268.533913043,323080.264347826,5.39074074074074,37.5682684246421
2024,"460","weiblich",22.3845127936271,"10044","Saarlouis",-0.06,"Saarland",3.10836932659688,3.44259259259259,18.5492592592593,49.3011111111111,41.3411111111111,11.5933333333333,781.837222222222,99318.1008695652,194727.700869565,3.17333333333333,44.8383428595955
2025,"460","weiblich",22.1652171148546,"10044","Saarlouis",-0.06,"Saarland",3.09852426354063,3.57722222222222,18.5188888888889,49.2516666666667,43.4616666666667,11.625,782.805833333333,99057.6513043478,194217.051304348,3.44259259259259,44.3986748968732
2026,"460","weiblich",22.0144852575216,"10044","Saarlouis",-0.06,"Saarland",3.09170065749088,3.71185185185185,18.4885185185185,49.2022222222222,45.5822222222222,11.6566666666667,783.774444444444,98797.2017391304,193706.40173913,3.57722222222222,44.0964194621089
2027,"460","weiblich",21.8651069988384,"10044","Saarlouis",-0.06,"Saarland",3.08489207846546,3.84648148148148,18.4581481481481,49.1527777777778,47.7027777777778,11.6883333333333,784.743055555556,98536.752173913,193195.752173913,3.71185185185185,43.7968809502664
2028,"460","weiblich",21.717067961125,"10044","Saarlouis",-0.06,"Saarland",3.0780984933717,3.98111111111111,18.4277777777778,49.1033333333333,49.8233333333333,11.72,785.711666666667,98276.3026086957,192685.102608696,3.84648148148148,43.5000304760191
